"Date","ZROZX"
"2011-05-25",2642316501349388.5
"2011-05-26",2676622920323961
"2011-05-27",2671928357723131.5
"2011-05-31",2683845324316649
"2011-06-01",2744874638068953
"2011-06-02",2643760982144736
"2011-06-03",2648816664944402.5
"2011-06-06",2628593933756370
"2011-06-07",2623899371160857
"2011-06-08",2675900679920971.5
"2011-06-09",2678067401119309.5
"2011-06-10",2713384956650626
"2011-06-13",2685289805111998
"2011-06-14",2624260491359694.5
"2011-06-15",2698615140483638
"2011-06-16",2717429502888232.5
"2011-06-17",2690341876710473.5
"2011-06-20",2686734285912662
"2011-06-21",2672650598126122.5
"2011-06-22",2680234122317648
"2011-06-23",2706595896896541.5
"2011-06-24",2689984367712827
"2011-06-27",2599704317780301
"2011-06-28",2573703663400243.5
"2011-06-29",2545102943583243.5
"2011-06-30",2547879596797231
"2011-07-01",2552995087169832.5
"2011-07-05",2565053028759734.5
"2011-07-06",2570533911299149
"2011-07-07",2569803126960206
"2011-07-08",2631737099663034.5
"2011-07-11",2680955424872507.5
"2011-07-12",2698052124478013
"2011-07-13",2705363621783636
"2011-07-14",2643612345166872
"2011-07-15",2629362050560141
"2011-07-18",2593188225795751
"2011-07-19",2686728621148563
"2011-07-20",2635573717438498.5
"2011-07-21",2589537958027860.5
"2011-07-22",2633746756593799
"2011-07-25",2589899696273165.5
"2011-07-26",2604149990879896.5
"2011-07-27",2609996265586125
"2011-07-28",2624977344531799
"2011-07-29",2720344700729310.5
"2011-08-01",2768941859250416
"2011-08-02",2915467773074183.5
"2011-08-03",2936291472804578
"2011-08-04",3110583537581357
"2011-08-05",2987815422602964
"2011-08-08",3131776283400071.5
"2011-08-09",3197181481711550.5
"2011-08-10",3256375013144672
"2011-08-11",2960041963812252
"2011-08-12",3039697456730462
"2011-08-15",3029466475985259.5
"2011-08-16",3120302969283450
"2011-08-17",3215451090179810.5
"2011-08-18",3361607957915256.5
"2011-08-19",3416051391147906.5
"2011-08-22",3396320214001760.5
"2011-08-23",3339680773836089
"2011-08-24",3170873245520233.5
"2011-08-25",3210700991979338
"2011-08-26",3277092749145998.5
"2011-08-29",3190239030494249.5
"2011-08-30",3287798739708590.5
"2011-08-31",3215670325480962
"2011-09-01",3299856681298493
"2011-09-02",3507764825650702.5
"2011-09-06",3559358199963069.5
"2011-09-07",3451859823745483
"2011-09-08",3509226394328589
"2011-09-09",3565423709975764.5
"2011-09-12",3569589180702955
"2011-09-13",3501918550944474
"2011-09-14",3516899629884832.5
"2011-09-15",3468302471363726.5
"2011-09-16",3473417961736328.5
"2011-09-19",3593284862888000.5
"2011-09-20",3615555515604929.5
"2011-09-21",3865849151605203
"2011-09-22",4130393082206891.5
"2011-09-23",4022602392252665.5
"2011-09-26",3900926799858521
"2011-09-27",3805961375048225.5
"2011-09-28",3822732875623512.5
"2011-09-29",3898551750760943.5
"2011-09-30",4051013460375875
"2011-10-03",4251835445971690
"2011-10-04",4166136686552245
"2011-10-05",4117954122244691
"2011-10-06",3994739167708040.5
"2011-10-07",3941039515886220
"2011-10-10",3861593455646774.5
"2011-10-11",3832904600560899
"2011-10-12",3736907277778656.5
"2011-10-13",3789429950931050
"2011-10-14",3707115005188865.5
"2011-10-17",3807158192153905.5
"2011-10-18",3763021492018517
"2011-10-19",3749854043147664
"2011-10-20",3730654578593342
"2011-10-21",3641649244718829
"2011-10-24",3645323625006765
"2011-10-25",3814146503004954
"2011-10-26",3702701335173200
"2011-10-27",3471719271154727
"2011-10-28",3548590690548157
"2011-10-31",3791342541271526.5
"2011-11-01",3984440604345243
"2011-11-02",3914557495802861.5
"2011-11-03",3825176999982121
"2011-11-04",3836211175015968
"2011-11-07",3871781677261307.5
"2011-11-08",3793545698222679
"2011-11-09",3902052097432231.5
"2011-11-10",3826357656708228
"2011-11-11",3788400094597961
"2011-11-14",3862696873150692
"2011-11-15",3862329067317825.5
"2011-11-16",3920810194988177.5
"2011-11-17",3978187905159929
"2011-11-18",3986684219935832.5
"2011-11-21",4036301227002730
"2011-11-22",4119425345581475
"2011-11-23",4198132116087875
"2011-11-25",4098092607184830.5
"2011-11-28",4067564722923990
"2011-11-29",4043657343686646
"2011-11-30",3921545806659227.5
"2011-12-01",3878144718194888.5
"2011-12-02",3984992313097202.5
"2011-12-05",3963107865948599.5
"2011-12-06",3900580874095449.5
"2011-12-07",3923752641667060
"2011-12-08",3993267944371258
"2011-12-09",3874466659850273.5
"2011-12-12",3919338971651394.5
"2011-12-13",3985544021849160.5
"2011-12-14",4112437034725111
"2011-12-15",4093164008999963
"2011-12-16",4175390681344599.5
"2011-12-19",4270593543527638
"2011-12-20",4086690626318118.5
"2011-12-21",3995106973546225.5
"2011-12-22",4021221187786085
"2011-12-23",3952437818690939.5
"2011-12-27",3995474779379091
"2011-12-28",4119793151414343
"2011-12-29",4136872322734214
"2011-12-30",4139842613400851
"2012-01-03",4038852730814941
"2012-01-04",3979075631192733
"2012-01-05",3931179694231755.5
"2012-01-06",3981674635522053
"2012-01-09",3967194468536818
"2012-01-10",3956055878544903.5
"2012-01-11",4036992586283006
"2012-01-12",4027714140823027
"2012-01-13",4083778377109281.5
"2012-01-17",4109397134091746
"2012-01-18",4034397294814986
"2012-01-19",3954199446879585.5
"2012-01-20",3870288735613546
"2012-01-23",3833902674976483
"2012-01-24",3835387820304486
"2012-01-25",3814967071991293
"2012-01-26",3860635290954950.5
"2012-01-27",3892231757894320.5
"2012-01-30",3964224177870180.5
"2012-01-31",4045164598474898.5
"2012-02-01",3965041007802708.5
"2012-02-02",3951229156212948
"2012-02-03",3821872997783514
"2012-02-06",3882912470933462
"2012-02-07",3808655204326018
"2012-02-08",3825734375645890
"2012-02-09",3774125575354274.5
"2012-02-10",3865573399184378
"2012-02-13",3849496700963035.5
"2012-02-14",3901848073918651
"2012-02-15",3882169898269459
"2012-02-16",3824620516649886.5
"2012-02-17",3835759106641801
"2012-02-21",3773383002690272.5
"2012-02-22",3836464550671539
"2012-02-23",3844669978631079.5
"2012-02-24",3879570893940140
"2012-02-27",3937157404193976.5
"2012-02-28",3902590646587969.5
"2012-02-29",3912789882155349
"2012-03-01",3839100683635122
"2012-03-02",3883655043602778
"2012-03-05",3826848234647207
"2012-03-06",3894793633594692
"2012-03-07",3870660021945545.5
"2012-03-08",3810511635991336.5
"2012-03-09",3791947319338147
"2012-03-12",3830497979298534.5
"2012-03-13",3713234616736064.5
"2012-03-14",3563234938187859
"2012-03-15",3572142097315838.5
"2012-03-16",3585140831839687.5
"2012-03-19",3523878586884160.5
"2012-03-20",3549497343866625.5
"2012-03-21",3611502161480837
"2012-03-22",3634425379687024
"2012-03-23",3699868308746830.5
"2012-03-26",3658321368080076
"2012-03-27",3694818814614612.5
"2012-03-28",3686502000757598.5
"2012-03-29",3729942501723936.5
"2012-03-30",3634076370533456
"2012-04-02",3634151193490012
"2012-04-03",3563817610584620
"2012-04-04",3628053122206397
"2012-04-05",3678670855011949
"2012-04-09",3823453283661917.5
"2012-04-10",3895283325783490.5
"2012-04-11",3815970987607587
"2012-04-12",3783422999772578
"2012-04-13",3881441078081650.5
"2012-04-16",3884808111307430
"2012-04-17",3877325815253099
"2012-04-18",3893038636964534.5
"2012-04-19",3897153899793087.5
"2012-04-20",3899772703416090
"2012-04-23",3941673561315025.5
"2012-04-24",3894909210979446.5
"2012-04-25",3854504812286061.5
"2012-04-26",3879944618870785.5
"2012-04-27",3894160981371355.5
"2012-04-30",3886304570518296.5
"2012-05-01",3847770745839822.5
"2012-05-02",3895283325783491
"2012-05-03",3898276244205223.5
"2012-05-04",3943918250133982.5
"2012-05-07",3945953434660760.5
"2012-05-08",3973473319547260
"2012-05-09",3969732171522753.5
"2012-05-10",3948785483718987
"2012-05-11",4012377517881421
"2012-05-14",4104413500495387.5
"2012-05-15",4138981708263737
"2012-05-16",4163897754125986.5
"2012-05-17",4285485065004871.5
"2012-05-18",4301100616869595
"2012-05-21",4299327312706712.5
"2012-05-22",4205798612030238
"2012-05-23",4257426454802461.5
"2012-05-24",4221511433741674
"2012-05-25",4244706551507441.5
"2012-05-29",4227871385389185.5
"2012-05-30",4395923754761475
"2012-05-31",4468427203529267
"2012-06-01",4643512931195287
"2012-06-04",4599367384477395
"2012-06-05",4500226961756185
"2012-06-06",4355818647915579.5
"2012-06-07",4359933910744132
"2012-06-08",4340854055806918
"2012-06-11",4373402043641927
"2012-06-12",4314291904815373.5
"2012-06-13",4384625487720765
"2012-06-14",4383798694007758.5
"2012-06-15",4418595111810084.5
"2012-06-18",4456455529842338.5
"2012-06-19",4368474951688489
"2012-06-20",4420166393977506.5
"2012-06-21",4454959070631473.5
"2012-06-22",4358437451533267
"2012-06-25",4462067251881758.5
"2012-06-26",4428022804835883.5
"2012-06-27",4441865052537724
"2012-06-28",4453462611420607.5
"2012-06-29",4365358575381529
"2012-07-02",4428215523312619
"2012-07-03",4386888021022691
"2012-07-05",4406008577636270.5
"2012-07-06",4475535137048493
"2012-07-09",4538873862782972
"2012-07-10",4559951641725149
"2012-07-11",4559575252819075
"2012-07-12",4612269700185151
"2012-07-13",4603989144171773
"2012-07-16",4642004424057413
"2012-07-17",4573125253570656
"2012-07-18",4578394698303543
"2012-07-19",4553741224719104
"2012-07-20",4647273868790299
"2012-07-23",4697709982698664
"2012-07-24",4754168319162696
"2012-07-25",4774493320292725
"2012-07-26",4704861371983187
"2012-07-27",4560704419547931
"2012-07-30",4623561367479021
"2012-07-31",4638993312776922
"2012-08-01",4567855808832454
"2012-08-02",4649532202248011
"2012-08-03",4523441917479757
"2012-08-06",4520430806204581
"2012-08-07",4430850245681721
"2012-08-08",4399986355080603.5
"2012-08-09",4384930798688778
"2012-08-10",4418165939421022.5
"2012-08-13",4408665883338993.5
"2012-08-14",4307771072188642.5
"2012-08-15",4211272483504196
"2012-08-16",4107155783289354
"2012-08-17",4167415647742482
"2012-08-20",4189961343433766
"2012-08-21",4220072456217418
"2012-08-22",4343151629705181
"2012-08-23",4369122464479486.5
"2012-08-24",4365734964292921
"2012-08-27",4400739132898068.5
"2012-08-28",4412824980791250.5
"2012-08-29",4392082187973299
"2012-08-30",4410901633463083
"2012-08-31",4508386361093247
"2012-09-04",4508386361093247
"2012-09-05",4481286359590086
"2012-09-06",4360465519554717.5
"2012-09-07",4314546072567091
"2012-09-10",4332608976343384.5
"2012-09-11",4287446071063929.5
"2012-09-12",4203134955273956
"2012-09-13",4165496064299706
"2012-09-14",3992733554721043
"2012-09-17",4066129392123222.5
"2012-09-18",4096240504906875
"2012-09-19",4144230090896518
"2012-09-20",4166625231028562
"2012-09-21",4174905787041940.5
"2012-09-24",4224965512044231
"2012-09-25",4301372460721584.5
"2012-09-26",4369875242296951.5
"2012-09-27",4311158572375208.5
"2012-09-28",4323203017491858.5
"2012-10-01",4342933275247434
"2012-10-02",4330032722098331
"2012-10-03",4325479585694016
"2012-10-04",4237072853807241
"2012-10-05",4150942690127939
"2012-10-08",4199888906492931
"2012-10-09",4192490059831932
"2012-10-10",4246171538060601
"2012-10-11",4285260214108391.5
"2012-10-12",4313717316643334
"2012-10-15",4292469346749442.5
"2012-10-16",4194576914019459
"2012-10-17",4140698133215573
"2012-10-18",4095166769156475
"2012-10-19",4190782633684302
"2012-10-22",4161187247040306.5
"2012-10-23",4255664827469713.5
"2012-10-24",4196094626157774.5
"2012-10-25",4158531250803570.5
"2012-10-26",4219239736219244
"2012-10-31",4285260214108391.5
"2012-11-01",4232140289368347
"2012-11-02",4223792872623559.5
"2012-11-05",4264012244209184
"2012-11-06",4219672284177920.5
"2012-11-07",4315614456810913.5
"2012-11-08",4429822294995894.5
"2012-11-09",4438165917463047.5
"2012-11-12",4443481704214155
"2012-11-13",4480286223493885.5
"2012-11-14",4474974231020413
"2012-11-15",4474974231020413
"2012-11-16",4465867958211783.5
"2012-11-19",4415441972516718
"2012-11-20",4354695544298118
"2012-11-21",4344450987385751.5
"2012-11-23",4338380138843121.5
"2012-11-26",4384290930936798
"2012-11-27",4401365192460953
"2012-11-28",4388464639306534
"2012-11-29",4374805230088273.5
"2012-11-30",4353557260194382
"2012-12-03",4375939719914375.5
"2012-12-04",4401744620490217
"2012-12-05",4395294343918323
"2012-12-06",4424813844951150.5
"2012-12-07",4357958625386993.5
"2012-12-10",4373515174778148.5
"2012-12-11",4350901263957646.5
"2012-12-12",4260976819943188
"2012-12-13",4253388259262241.5
"2012-12-14",4307267040066126.5
"2012-12-17",4221136876386826
"2012-12-18",4127038723997315
"2012-12-19",4151701546197101
"2012-12-20",4152460402266258.5
"2012-12-21",4233658001506666
"2012-12-24",4230622577235351.5
"2012-12-26",4223413444588984.5
"2012-12-27",4270083092751818
"2012-12-28",4298432827980486
"2012-12-31",4180513253609297.5
"2013-01-02",4087725336415056
"2013-01-03",3991566099354577.5
"2013-01-04",4016084789278769.5
"2013-01-07",4025279298006322.5
"2013-01-08",4078530827692819
"2013-01-09",4081595663930020.5
"2013-01-10",4045966942631354
"2013-01-11",4113776444463165
"2013-01-14",4091173277185895
"2013-01-15",4131016148317358
"2013-01-16",4118373698824283
"2013-01-17",4075082886921980
"2013-01-18",4108669661077146
"2013-01-22",4132548566441275.5
"2013-01-23",4127185103018198.5
"2013-01-24",4081212559401700
"2013-01-25",4004591653375974
"2013-01-28",3987351949521780
"2013-01-29",3945593555738078.5
"2013-01-30",3942145614967240.5
"2013-01-31",3968962932077307.5
"2013-02-01",3889656463293485
"2013-02-04",3961760566911910
"2013-02-05",3899621012121581
"2013-02-06",3944827346676121
"2013-02-07",3940230092315002
"2013-02-08",3955554273522273.5
"2013-02-11",3965131886772831.5
"2013-02-12",3936015942487520.5
"2013-02-13",3900004116655217.5
"2013-02-14",3941762510438919
"2013-02-15",3931418688126403
"2013-02-19",3899621012121581
"2013-02-20",3896176902399959
"2013-02-21",3944061137619478
"2013-02-22",3946742869328358
"2013-02-25",4076615305040581
"2013-02-26",4041752792798557
"2013-02-27",4021831357235483.5
"2013-02-28",4018766520992966
"2013-03-01",4063972855547505.5
"2013-03-04",4032941388604641.5
"2013-03-05",4014935475688489.5
"2013-03-06",3957852900702832
"2013-03-07",3909964834439411
"2013-03-08",3847135691497040.5
"2013-03-11",3849434318677600
"2013-03-12",3896169240306839.5
"2013-03-13",3880082681086826
"2013-03-14",3865907813475150.5
"2013-03-15",3895789966822420
"2013-03-18",3938697674196400.5
"2013-03-19",3979689858918143.5
"2013-03-20",3913795879738572
"2013-03-21",3962067050535629.5
"2013-03-22",3980954103867983.5
"2013-03-25",3969729141133949.5
"2013-03-26",3975092604557026
"2013-03-27",4026045507062964
"2013-03-28",3977774336271222.5
"2013-04-01",4038757098263217.5
"2013-04-02",4012569247624157
"2013-04-03",4074266048286968.5
"2013-04-04",4152231351599987
"2013-04-05",4297740853322433.5
"2013-04-08",4247565163071480.5
"2013-04-09",4223249251647488.5
"2013-04-10",4136020743980448
"2013-04-11",4142196213549796
"2013-04-12",4245635328831058.5
"2013-04-15",4307390024524538
"2013-04-16",4254898533185080.5
"2013-04-17",4295425052233927
"2013-04-18",4313565494093886.5
"2013-04-19",4300056654410937.5
"2013-04-22",4302758422347527.5
"2013-04-23",4279214444614388.5
"2013-04-24",4285775881031821
"2013-04-25",4256442400577417.5
"2013-04-26",4315495328334307
"2013-04-29",4290793450056916
"2013-04-30",4300056654410937.5
"2013-05-01",4373390355546945.5
"2013-05-02",4359881515863995.5
"2013-05-03",4193529804345000.5
"2013-05-06",4175775329333124.5
"2013-05-07",4150687484207648
"2013-05-08",4160722622257838.5
"2013-05-09",4131775108651519.5
"2013-05-10",4071564280350377
"2013-05-13",4014055219985824
"2013-05-14",3932230248197279.5
"2013-05-15",3985493673232905
"2013-05-16",4044546600984478.5
"2013-05-17",3972756767246125
"2013-05-20",3961563728651682
"2013-05-21",4015985054226245
"2013-05-22",3934160082437700
"2013-05-23",3953072457993828
"2013-05-24",3975458535182715.5
"2013-05-28",3826861298670278.5
"2013-05-29",3885142292731000.5
"2013-05-30",3870089585655714.5
"2013-05-31",3856194779124681.5
"2013-06-03",3889387928059927.5
"2013-06-04",3821457762797100
"2013-06-05",3896721298173529.5
"2013-06-06",3901738867198625.5
"2013-06-07",3801773453544804
"2013-06-10",3767422404065305.5
"2013-06-11",3841914005745565
"2013-06-12",3755515326805361.5
"2013-06-13",3829563066606869
"2013-06-14",3825703398126026
"2013-06-17",3793282182886950
"2013-06-18",3796369917671623
"2013-06-19",3766264503521051.5
"2013-06-20",3666685056720631.5
"2013-06-21",3576754781117001.5
"2013-06-24",3610719863748414.5
"2013-06-25",3559386272953209.5
"2013-06-26",3572509145788074
"2013-06-27",3636965609418143.5
"2013-06-28",3675948261074653.5
"2013-07-01",3690739243064511.5
"2013-07-02",3724992043463195
"2013-07-03",3700470152268925
"2013-07-05",3503127313604701
"2013-07-08",3539326295841077
"2013-07-09",3534266223055632.5
"2013-07-10",3472766876886718.5
"2013-07-11",3540104768579344.5
"2013-07-12",3543218659527095.5
"2013-07-15",3566183605244832.5
"2013-07-16",3591873205549161
"2013-07-17",3589148550967885
"2013-07-18",3510912040966104.5
"2013-07-19",3603550296591267
"2013-07-22",3626126005947845
"2013-07-23",3595376332863387.5
"2013-07-24",3519086004699299
"2013-07-25",3518696768327508
"2013-07-26",3548278732312539.5
"2013-07-29",3507408913651877
"2013-07-30",3506241204547134.5
"2013-07-31",3530763095741406
"2013-08-01",3430729349121314
"2013-08-02",3479383895143380.5
"2013-08-05",3425669276335870
"2013-08-06",3440460258325727.5
"2013-08-07",3481719313352864.5
"2013-08-08",3493396404400286.5
"2013-08-09",3504684259075918
"2013-08-12",3461479022205771.5
"2013-08-13",3386356403151742
"2013-08-14",3392194948670137.5
"2013-08-15",3318240038715533.5
"2013-08-16",3298388983940231.5
"2013-08-19",3250123674284641.5
"2013-08-20",3290993492945302.5
"2013-08-21",3232997274085299
"2013-08-22",3297995855208443
"2013-08-23",3364559166533431
"2013-08-26",3385574038048162
"2013-08-27",3453694294844367.5
"2013-08-28",3414766765661401.5
"2013-08-29",3469652985938967
"2013-08-30",3483665495195873.5
"2013-09-03",3393362657774878.5
"2013-09-04",3395308839617887.5
"2013-09-05",3315904620511364
"2013-09-06",3335755675286666
"2013-09-09",3337701857124359.5
"2013-09-10",3290993492945302.5
"2013-09-11",3326803238820519.5
"2013-09-12",3324857056977511
"2013-09-13",3327192475186995
"2013-09-16",3297610511201964
"2013-09-17",3340037275333844
"2013-09-18",3388302584989434
"2013-09-19",3349962802724152.5
"2013-09-20",3389470294094176
"2013-09-23",3433843240069063.5
"2013-09-24",3506241204547133.5
"2013-09-25",3508965859123093
"2013-09-26",3475102295096200.5
"2013-09-27",3471209931410183
"2013-09-30",3466539094991214
"2013-10-01",3444166729913240.5
"2013-10-02",3458296644698490
"2013-10-03",3448876701508323
"2013-10-04",3435139284352011
"2013-10-07",3456648154642072.5
"2013-10-08",3466460595466490
"2013-10-09",3410804431102774
"2013-10-10",3424149350624834
"2013-10-11",3437258771567405.5
"2013-10-14",3389217061282673.5
"2013-10-15",3383777044092239.5
"2013-10-16",3445344222810682
"2013-10-17",3507323524040571
"2013-10-18",3511676322792045.5
"2013-10-21",3491344945399427
"2013-10-22",3546608612134206.5
"2013-10-23",3570550967749191.5
"2013-10-24",3555377009253747
"2013-10-25",3574083446446832.5
"2013-10-28",3551785655913891
"2013-10-29",3545038621602513.5
"2013-10-30",3515601299123941
"2013-10-31",3532478697343642
"2013-11-01",3471641564225867
"2013-11-04",3471641564225867
"2013-11-05",3402169483175798
"2013-11-06",3395104525780515
"2013-11-07",3443774232278988
"2013-11-08",3313465018111143
"2013-11-11",3289130164861906
"2013-11-12",3322099966038119.5
"2013-11-13",3336622378457622
"2013-11-14",3378101528317001
"2013-11-15",3375479644126360.5
"2013-11-18",3400991990278355
"2013-11-19",3371809791261781
"2013-11-20",3264795311612669.5
"2013-11-21",3278571978534002
"2013-11-22",3334699140056694.5
"2013-11-25",3348593556267772
"2013-11-26",3372339663062972
"2013-11-27",3348004809813735
"2013-11-29",3357424753009217.5
"2013-12-02",3333482397394233
"2013-12-03",3355462264843270.5
"2013-12-04",3296980117520378
"2013-12-05",3284420193261507
"2013-12-06",3287167676695959
"2013-12-09",3319678255641638.5
"2013-12-10",3367629691467888
"2013-12-11",3320922473135361.5
"2013-12-12",3300120098583766
"2013-12-13",3330734913965096.5
"2013-12-16",3311110032310942.5
"2013-12-17",3333089899759980
"2013-12-18",3309147544144995
"2013-12-19",3311895027574131
"2013-12-20",3395893446023394
"2013-12-23",3380189615726758.5
"2013-12-24",3339369861892072.5
"2013-12-26",3321314970769613
"2013-12-27",3300512596218017.5
"2013-12-30",3339549075315343.5
"2013-12-31",3306488177261369.5
"2014-01-02",3316845851068075
"2014-01-03",3315252362793392
"2014-01-06",3335170966269461
"2014-01-07",3351902593190848
"2014-01-08",3333577477989462
"2014-01-09",3380585382198939
"2014-01-10",3441137936769805
"2014-01-13",3463669861022308
"2014-01-14",3439942820561133.5
"2014-01-15",3425999798128417.5
"2014-01-16",3478584911309917.5
"2014-01-17",3508462816521364
"2014-01-21",3511649793081362
"2014-01-22",3504479095829339.5
"2014-01-23",3570688533785430.5
"2014-01-24",3616421647373035
"2014-01-27",3583755137667603
"2014-01-28",3582942458644431.5
"2014-01-29",3622799584205186.5
"2014-01-30",3601761555210862.5
"2014-01-31",3641917459821126.5
"2014-02-03",3721791059769042
"2014-02-04",3653530005651721
"2014-02-05",3600685950621996
"2014-02-06",3571405603514886
"2014-02-07",3574986968418110.5
"2014-02-10",3576580456698110
"2014-02-11",3562641417982864
"2014-02-12",3534755373112114.5
"2014-02-13",3562011990112184.5
"2014-02-14",3557860953148182.5
"2014-02-18",3571405603514886
"2014-02-19",3549495139687488.5
"2014-02-20",3529178164140091
"2014-02-21",3559454441428182
"2014-02-24",3552682116242171.5
"2014-02-25",3604868857352342.5
"2014-02-26",3631958158085750.5
"2014-02-27",3660640947093841.5
"2014-02-28",3674185597455229.5
"2014-03-03",3706453735089332.5
"2014-03-04",3630763041877080.5
"2014-03-05",3633153274294421
"2014-03-06",3585348625947602
"2014-03-07",3545113046924135.5
"2014-03-10",3551088627967487.5
"2014-03-11",3567421882817545.5
"2014-03-12",3613629059161578
"2014-03-13",3674982341597886.5
"2014-03-14",3682551410915923
"2014-03-17",3642714203963785
"2014-03-18",3658649086742514
"2014-03-19",3631161413943092.5
"2014-03-20",3643909320172454.5
"2014-03-21",3683746527124592.5
"2014-03-24",3736331640306093
"2014-03-25",3716413036830023.5
"2014-03-26",3747545814065358
"2014-03-27",3788518381416263.5
"2014-03-28",3757046987924819
"2014-03-31",3739916988932103.5
"2014-04-01",3693769944539844.5
"2014-04-02",3654845915791452
"2014-04-03",3681731585133399.5
"2014-04-04",3715840270119213.5
"2014-04-07",3757573249396662
"2014-04-08",3771216723388861.5
"2014-04-09",3732693973288237
"2014-04-10",3786866590614582
"2014-04-11",3847459666294576
"2014-04-14",3834217470950144.5
"2014-04-15",3877154286165579.5
"2014-04-16",3880765793984854.5
"2014-04-17",3845850538922822.5
"2014-04-21",3808936916193950.5
"2014-04-22",3829000848539798
"2014-04-23",3874345335636522
"2014-04-24",3882772187223692
"2014-04-25",3896816939863658
"2014-04-28",3862347104095385.5
"2014-04-29",3852676288704920.5
"2014-04-30",3867523598640422
"2014-05-01",3936543525902269
"2014-05-02",3983493127590064
"2014-05-05",3940957591017080.5
"2014-05-06",3978276505179719
"2014-05-07",3945371656137207
"2014-05-08",3920893658676549
"2014-05-09",3876351728870044
"2014-05-12",3856283783743514
"2014-05-13",3905243791445513.5
"2014-05-14",3980684177061008
"2014-05-15",4032850401153832.5
"2014-05-16",4016397976632576.5
"2014-05-19",3978276505179719.5
"2014-05-20",3977875226531952
"2014-05-21",3930123067553938
"2014-05-22",3916880872204190.5
"2014-05-23",3956607458248118
"2014-05-27",3989913585938396
"2014-05-28",4091433070814304.5
"2014-05-29",4057127759293263.5
"2014-05-30",4047697711089334
"2014-06-02",3999945552111319.5
"2014-06-03",3922097494614535
"2014-06-04",3922498773262302.5
"2014-06-05",3928517952968184.5
"2014-06-06",3926511559729346
"2014-06-09",3920492380028781.5
"2014-06-10",3896014382568123.5
"2014-06-11",3901632283626237
"2014-06-12",3966234132987274
"2014-06-13",3964633031187518.5
"2014-06-16",3982289291646761.5
"2014-06-17",3931728182139691.5
"2014-06-18",3934135854020982
"2014-06-19",3896415661215891
"2014-06-20",3942963984255918.5
"2014-06-23",3918485986795261
"2014-06-24",3980688189847007.5
"2014-06-25",3999945552111320.5
"2014-06-26",4034856794387353
"2014-06-27",4011582632869998
"2014-06-30",4044086203270058
"2014-07-01",3987480317601428
"2014-07-02",3916722960515640.5
"2014-07-03",3892948488535240.5
"2014-07-07",3940982625798398.5
"2014-07-08",4014165949411930
"2014-07-09",4029530404098276
"2014-07-10",4020230865736606.5
"2014-07-11",4059854985705711.5
"2014-07-14",4036484841479936.5
"2014-07-15",4031547999592150
"2014-07-16",4053385741626411.5
"2014-07-17",4134655620337741
"2014-07-18",4115652215865095
"2014-07-21",4145172185237213.5
"2014-07-22",4162958563172055.5
"2014-07-23",4157297974607319
"2014-07-24",4104331038730305.5
"2014-07-25",4196517766816483
"2014-07-28",4181557639890078
"2014-07-29",4215925499049069.5
"2014-07-30",4120908476675207.5
"2014-07-31",4098266122405629
"2014-08-01",4133361771520817.5
"2014-08-04",4118482510147463
"2014-08-05",4133846964828493
"2014-08-06",4141933519920973
"2014-08-07",4192878817024867
"2014-08-08",4198943733349543.5
"2014-08-11",4177110034589213.5
"2014-08-12",4132633981564621
"2014-08-13",4176705706834589.5
"2014-08-14",4230076970466227
"2014-08-15",4355014246692900
"2014-08-18",4234928903521715
"2014-08-19",4221181759859182
"2014-08-20",4206625960687399.5
"2014-08-21",4255023992933972.5
"2014-08-22",4293152100208841.5
"2014-08-25",4317007437742292
"2014-08-26",4298173850923611
"2014-08-27",4357440213220644.5
"2014-08-28",4407172527055349
"2014-08-29",4409194165828469
"2014-09-02",4295982394491209.5
"2014-09-03",4320646387533907
"2014-09-04",4236950542294835
"2014-09-05",4202582683141159
"2014-09-08",4221181759859181
"2014-09-09",4218351465576813
"2014-09-10",4192231892616404.5
"2014-09-11",4165384529699799.5
"2014-09-12",4085327634252342.5
"2014-09-15",4084923306497718.5
"2014-09-16",4071176162835184.5
"2014-09-17",4047361258083576.5
"2014-09-18",4065111246515824
"2014-09-19",4170640790515227.5
"2014-09-22",4168214823982166.5
"2014-09-23",4209051927215143.5
"2014-09-24",4180748984380829
"2014-09-25",4253932307994359.5
"2014-09-26",4262018863092156
"2014-09-29",4310942521417613
"2014-09-30",4265253485129149
"2014-10-01",4388819008217286
"2014-10-02",4331359000947183.5
"2014-10-03",4376584798014066.5
"2014-10-06",4370059885900013
"2014-10-07",4467525760553197.5
"2014-10-08",4426745059861622.5
"2014-10-09",4439387077074629
"2014-10-10",4512792338315212
"2014-10-13",4527065583556731
"2014-10-14",4584974178537067
"2014-10-15",4620045581128845
"2014-10-16",4576818038399815
"2014-10-17",4531143653628015
"2014-10-20",4547048126898048
"2014-10-21",4494848830012192.5
"2014-10-22",4497703479059433.5
"2014-10-23",4445911989183364.5
"2014-10-24",4442649533131654
"2014-10-27",4461408655448928.5
"2014-10-28",4423074796800123
"2014-10-29",4445504182178894.5
"2014-10-30",4448358831226135
"2014-10-31",4450397866259118.5
"2014-11-03",4438567384992451
"2014-11-04",4465078918510425.5
"2014-11-05",4454068129320616.5
"2014-11-06",4406517832317620
"2014-11-07",4461000848439141
"2014-11-10",4407985937544346
"2014-11-11",4414103042648614
"2014-11-12",4404315674482848
"2014-11-13",4430170638720435
"2014-11-14",4470290692058390
"2014-11-17",4458146199391901
"2014-11-18",4465343993063332
